zip_code,type,primary_city,state,county,estimated_population,population_density,public_transit_pct,median_income,education_pct,median_home_value,density_score,transit_score,income_score,education_score,housing_score,composite_score,score_category
90026,STANDARD,Los Angeles,CA,Los Angeles County,46916,6026.8,9.94093391284966,85835.0,47.4,1143400.0,69.84277893978363,19.655937509498187,28.199217989401284,55.76470588235294,50.36453433678269,44.49,Fair (30-50)
90027,STANDARD,Los Angeles,CA,Los Angeles County,33916,2188.3,6.6153098238659735,90532.0,58.2,1747200.0,89.05006855278565,13.080271697189536,30.67102403393274,68.47058823529412,14.863593603010344,43.08,Fair (30-50)
90028,STANDARD,Los Angeles,CA,Los Angeles County,18687,8036.3,12.059892583952694,59393.0,49.0,970800.0,59.78753640303033,23.84569670008828,14.28406035058914,57.647058823529406,60.51269990592662,42.63,Fair (30-50)
90029,STANDARD,Los Angeles,CA,Los Angeles County,26270,9491.8,18.735214355778663,60793.0,36.3,1066200.0,52.5044284098756,37.04462838528963,15.020813269972583,42.705882352941174,54.9035747883349,38.84,Fair (30-50)
90031,STANDARD,Los Angeles,CA,Los Angeles County,26797,4069.0,10.295552367288378,62119.0,24.2,758500.0,79.63932227815417,20.35711490804747,15.718623535045758,28.470588235294116,72.9950611476952,40.65,Fair (30-50)
90032,STANDARD,Los Angeles,CA,Los Angeles County,32538,3506.2,4.954554435882237,81563.0,24.8,780100.0,82.45549072786045,9.796505361858058,25.951069081111232,29.176470588235293,71.72507055503293,41.96,Fair (30-50)
90033,STANDARD,Los Angeles,CA,Los Angeles County,28923,5485.0,8.332885328745766,56001.0,14.0,669500.0,72.55386647718743,16.476386900020035,12.499013277340111,16.470588235294116,78.22789275634995,36.24,Fair (30-50)
90034,STANDARD,Los Angeles,CA,Los Angeles County,42620,6862.6,6.460334809871713,103082.0,64.3,1395000.0,65.6605586301452,12.773843828609976,37.275487704120025,75.6470588235294,35.57149576669802,47.11,Fair (30-50)
90035,STANDARD,Los Angeles,CA,Los Angeles County,20647,4725.0,2.043261231281198,108224.0,68.0,1844000.0,76.3567947319436,4.040084707306005,39.98147592659836,80.0,9.17215428033866,43.89,Fair (30-50)
90036,STANDARD,Los Angeles,CA,Los Angeles County,26227,6097.8,1.9634072667644775,102877.0,68.3,1958600.0,69.48750537914194,3.882191641102489,37.167606026638886,80.35294117647058,2.434148635936026,40.87,Fair (30-50)
90037,STANDARD,Los Angeles,CA,Los Angeles County,37811,9078.3,12.573680487722724,56417.0,9.1,632600.0,54.57352161164096,24.86159550981538,12.71793414481405,10.705882352941176,80.39746001881468,33.85,Fair (30-50)
90038,STANDARD,Los Angeles,CA,Los Angeles County,18877,6936.1,13.131666375240428,61566.0,40.9,1089200.0,65.29277543708656,25.964885787407205,15.427606131889299,48.11764705882353,53.551269990592665,40.29,Fair (30-50)
90039,STANDARD,Los Angeles,CA,Los Angeles County,22944,3030.9,2.587651256593236,105578.0,56.6,1202000.0,84.83382204297308,5.116492257354807,38.589012908963646,66.58823529411765,46.91909689557855,49.17,Fair (30-50)
90040,STANDARD,Los Angeles,CA,Los Angeles County,9350,810.1,4.124728636273929,70909.0,11.7,576900.0,95.94637871160793,8.155713439905266,20.34437936460323,13.76470588235294,83.67238946378174,40.88,Fair (30-50)
90041,STANDARD,Los Angeles,CA,Los Angeles County,20920,2938.4,2.6989056492162082,111834.0,51.6,1135200.0,85.29667844240065,5.336472533677502,41.8812459544371,60.705882352941174,50.84666039510818,49.41,Fair (30-50)
90042,STANDARD,Los Angeles,CA,Los Angeles County,43949,4984.6,5.823155837811432,94401.0,40.4,940600.0,75.05779450176635,11.51396722476351,32.70709335185741,47.529411764705884,62.28833490122295,45.5,Fair (30-50)
90043,STANDARD,Los Angeles,CA,Los Angeles County,32064,4099.0,6.488737874719132,65496.0,30.8,867800.0,79.48920668915065,12.830004434103737,17.49577682701568,36.23529411764706,66.568673565381,40.59,Fair (30-50)
90044,STANDARD,Los Angeles,CA,Los Angeles County,56462,7254.1,8.6194202819513,51433.0,11.1,588200.0,63.701550193649105,17.042944648403704,10.09509375180899,13.058823529411764,83.0079962370649,34.5,Fair (30-50)
90045,STANDARD,Los Angeles,CA,Los Angeles County,29336,1519.8,0.7955413726459616,132577.0,64.0,1322700.0,92.39514426108103,1.573002259549969,52.797292959273356,75.29411764705883,39.822436500470374,54.08,Good (50-70)
90046,STANDARD,Los Angeles,CA,Los Angeles County,34474,3332.7,3.6191874381642357,94259.0,63.4,1411500.0,83.32365921759755,7.156120616370193,32.632365555748514,74.58823529411764,34.601364063969896,47.3,Fair (30-50)
90047,STANDARD,Los Angeles,CA,Los Angeles County,36265,4177.5,5.768961493582263,70187.0,20.8,648200.0,79.09640423125806,11.406810225946746,19.964425359035484,24.47058823529412,79.48024459078081,40.58,Fair (30-50)
90048,STANDARD,Los Angeles,CA,Los Angeles County,17194,4240.1,0.7399745385105029,104227.0,69.2,1847500.0,78.78316303553736,1.4631314738730397,37.87804634175863,81.41176470588236,8.966368767638755,43.65,Fair (30-50)
90049,STANDARD,Los Angeles,CA,Los Angeles County,29275,947.3,1.7382307294361097,169898.0,80.8,2000000.0,95.25985008456512,3.436956215021398,72.43754703378012,95.05882352941177,0.0,56.68,Good (50-70)
90056,STANDARD,Los Angeles,CA,Los Angeles County,7060,1523.5,0.4934210526315789,127252.0,52.3,1510300.0,92.37663000510393,0.9756279904306218,49.9950006051899,61.52941176470588,28.792333019755418,47.64,Fair (30-50)
90057,STANDARD,Los Angeles,CA,Los Angeles County,21531,19984.6,32.84920779457294,44876.0,23.2,694500.0,0.0,64.95184268472376,6.644458828668108,27.294117647058826,76.7579962370649,33.58,Fair (30-50)
90058,STANDARD,Los Angeles,CA,Los Angeles County,2407,227.5,11.242973141786383,36680.0,22.3,456500.0,98.86162345005654,22.23042416671398,2.3312967377633234,26.23529411764706,90.75141110065852,43.46,Fair (30-50)
90059,STANDARD,Los Angeles,CA,Los Angeles County,25507,4642.4,5.512783265543289,53840.0,11.8,566200.0,76.77011298699999,10.90027600232423,11.361782521063239,13.882352941176471,84.30150517403575,36.32,Fair (30-50)
90061,STANDARD,Los Angeles,CA,Los Angeles County,18477,4052.2,7.212157637159784,60114.0,12.3,576400.0,79.72338700799617,14.260402600747751,14.663488104071613,14.470588235294118,83.70178739416745,38.12,Fair (30-50)
90062,STANDARD,Los Angeles,CA,Los Angeles County,22057,6496.9,8.057963163596966,63652.0,16.5,672700.0,67.49046766009828,15.932790800748545,16.52536798177063,19.411764705882355,78.03974600188147,37.11,Fair (30-50)
90063,STANDARD,Los Angeles,CA,Los Angeles County,35693,5940.1,6.545942901702552,71725.0,12.8,619100.0,70.27661299200383,12.943114373820952,20.773801066186724,15.058823529411766,81.1912041392286,37.68,Fair (30-50)
90064,STANDARD,Los Angeles,CA,Los Angeles County,22483,2746.5,3.0938610549787473,129703.0,70.6,1746800.0,86.25691782672658,6.117407085980704,51.2848444661962,83.05882352941177,14.887111947318914,50.42,Good (50-70)
90065,STANDARD,Los Angeles,CA,Los Angeles County,34536,3169.9,5.286440084092502,92903.0,40.3,1043900.0,84.13828648059005,10.452733802637445,31.91876772811712,47.41176470588235,56.21472248353716,45.26,Fair (30-50)
90066,STANDARD,Los Angeles,CA,Los Angeles County,43203,4414.3,2.8532564692165687,107786.0,61.4,1636600.0,77.91149184872351,5.641666200496396,39.7509775132484,72.23529411764706,21.366415804327374,44.8,Fair (30-50)
90067,STANDARD,Los Angeles,CA,Los Angeles County,5575,2840.8,1.8037518037518037,135328.0,67.3,1585900.0,85.7850544919588,3.566509248327429,54.24501244586182,79.17647058823529,24.34736594543743,51.63,Good (50-70)
90068,STANDARD,Los Angeles,CA,Los Angeles County,15853,1040.5,2.869070208728653,101720.0,64.2,1840200.0,94.79349098806081,5.672934276349836,36.55873236397699,75.52941176470588,9.395578551269992,44.97,Fair (30-50)
90069,STANDARD,West Hollywood,CA,Los Angeles County,17126,3645.7,2.1671099984352997,110705.0,71.7,1085900.0,81.75745323899403,4.28496749690616,41.28710735016288,84.35294117647058,53.745296331138285,55.07,Good (50-70)
90071,STANDARD,Los Angeles,CA,Los Angeles County,964,870.8,50.57471264367817,92815.0,0.0,801300.0,95.64264483652413,100.0,31.87245754461302,0.0,70.4785983066792,51.41,Good (50-70)
90077,STANDARD,Los Angeles,CA,Los Angeles County,7412,433.8,0.9073412152873247,220464.0,76.9,2000000.0,97.82932858300892,1.794061039318119,99.04800997773954,90.47058823529413,0.0,62.32,Good (50-70)
90094,STANDARD,Playa Vista,CA,Los Angeles County,3903,6553.2,0.0,159904.0,85.0,1234400.0,67.20875073806832,0.0,67.17818369355288,100.0,45.01411100658513,60.88,Good (50-70)
90201,STANDARD,Bell Gardens,CA,Los Angeles County,67468,6047.1,4.43353532254353,56824.0,7.4,542800.0,69.7412007245579,8.766308478665614,12.93211874352052,8.705882352941178,85.67732831608654,34.32,Fair (30-50)
